0.001,-nan
0.00489844,-nan
0.00879687,-nan
0.0126953,0.0005896
0.0165938,0.000761578
0.0204922,0.000936586
0.0243906,0.00111311
0.0282891,0.0012902
0.0321875,0.00146764
0.0360859,0.00164568
0.0399844,0.00182497
0.0438828,0.00200638
0.0477812,0.00219104
0.0516797,0.00238015
0.0555781,0.00257498
0.0594766,0.00277679
0.063375,0.00298677
0.0672734,0.00320604
0.0711719,0.00343563
0.0750703,0.00367644
0.0789688,0.00392931
0.0828672,0.00419496
0.0867656,0.00447401
0.0906641,0.00476702
0.0945625,0.00507448
0.0984609,0.00539682
0.102359,0.00573442
0.106258,0.00608762
0.110156,0.00645673
0.114055,0.00684203
0.117953,0.0072438
0.121852,0.00766229
0.12575,0.00809776
0.129648,0.00855045
0.133547,0.00902062
0.137445,0.00950853
0.141344,0.0100144
0.145242,0.0105386
0.149141,0.0110813
0.153039,0.0116429
0.156938,0.0122236
0.160836,0.0128237
0.164734,0.0134436
0.168633,0.0140835
0.172531,0.0147438
0.17643,0.0154247
0.180328,0.0161266
0.184227,0.0168499
0.188125,0.0175947
0.192023,0.0183613
0.195922,0.0191501
0.19982,0.0199613
0.203719,0.0207951
0.207617,0.0216517
0.211516,0.0225314
0.215414,0.0234343
0.219312,0.0243605
0.223211,0.0253102
0.227109,0.0262834
0.231008,0.0272802
0.234906,0.0283007
0.238805,0.0293448
0.242703,0.0304125
0.246602,0.0315037
0.2505,0.0326184
0.254398,0.0337564
0.258297,0.0349177
0.262195,0.0361019
0.266094,0.0373089
0.269992,0.0385385
0.273891,0.0397904
0.277789,0.0410643
0.281687,0.0423599
0.285586,0.0436769
0.289484,0.0450149
0.293383,0.0463735
0.297281,0.0477525
0.30118,0.0491512
0.305078,0.0505693
0.308977,0.0520065
0.312875,0.0534621
0.316773,0.0549357
0.320672,0.0564269
0.32457,0.0579352
0.328469,0.05946
0.332367,0.0610008
0.336266,0.0625572
0.340164,0.0641285
0.344062,0.0657144
0.347961,0.0673141
0.351859,0.0689273
0.355758,0.0705533
0.359656,0.0721917
0.363555,0.0738418
0.367453,0.0755032
0.371352,0.0771753
0.37525,0.0788576
0.379148,0.0805496
0.383047,0.0822507
0.386945,0.0839603
0.390844,0.0856781
0.394742,0.0874035
0.398641,0.0891359
0.402539,0.0908749
0.406438,0.0926199
0.410336,0.0943706
0.414234,0.0961263
0.418133,0.0978867
0.422031,0.0996513
0.42593,0.10142
0.429828,0.103191
0.433727,0.104965
0.437625,0.106742
0.441523,0.108521
0.445422,0.110301
0.44932,0.112083
0.453219,0.113865
0.457117,0.115648
0.461016,0.11743
0.464914,0.119212
0.468813,0.120994
0.472711,0.122774
0.476609,0.124553
0.480508,0.12633
0.484406,0.128106
0.488305,0.129878
0.492203,0.131648
0.496102,0.133415
