0.001,-nan
0.00489844,-nan
0.00879687,-nan
0.0126953,0.000699714
0.0165938,0.000931687
0.0204922,0.00115684
0.0243906,0.00137876
0.0282891,0.00159945
0.0321875,0.00181973
0.0360859,0.00204
0.0399844,0.00226065
0.0438828,0.00248221
0.0477812,0.00270539
0.0516797,0.00293108
0.0555781,0.00316027
0.0594766,0.00339409
0.063375,0.00363367
0.0672734,0.00388017
0.0711719,0.00413472
0.0750703,0.00439839
0.0789688,0.00467221
0.0828672,0.00495713
0.0867656,0.00525401
0.0906641,0.00556367
0.0945625,0.00588683
0.0984609,0.00622417
0.102359,0.00657629
0.106258,0.00694376
0.110156,0.00732709
0.114055,0.00772678
0.117953,0.00814325
0.121852,0.00857696
0.12575,0.0090283
0.129648,0.00949767
0.133547,0.00998547
0.137445,0.0104921
0.141344,0.0110179
0.145242,0.0115633
0.149141,0.0121286
0.153039,0.0127143
0.156938,0.0133207
0.160836,0.0139481
0.164734,0.0145971
0.168633,0.0152679
0.172531,0.015961
0.17643,0.0166766
0.180328,0.0174151
0.184227,0.0181769
0.188125,0.0189623
0.192023,0.0197715
0.195922,0.0206049
0.19982,0.0214627
0.203719,0.0223451
0.207617,0.0232524
0.211516,0.0241846
0.215414,0.025142
0.219312,0.0261247
0.223211,0.0271327
0.227109,0.028166
0.231008,0.0292247
0.234906,0.0303088
0.238805,0.0314182
0.242703,0.0325527
0.246602,0.0337124
0.2505,0.0348969
0.254398,0.0361061
0.258297,0.0373399
0.262195,0.0385978
0.266094,0.0398797
0.269992,0.0411852
0.273891,0.042514
0.277789,0.0438657
0.281687,0.0452399
0.285586,0.0466363
0.289484,0.0480543
0.293383,0.0494936
0.297281,0.0509535
0.30118,0.0524338
0.305078,0.0539338
0.308977,0.0554531
0.312875,0.056991
0.316773,0.0585471
0.320672,0.0601208
0.32457,0.0617116
0.328469,0.0633188
0.332367,0.064942
0.336266,0.0665804
0.340164,0.0682337
0.344062,0.0699011
0.347961,0.071582
0.351859,0.073276
0.355758,0.0749824
0.359656,0.0767006
0.363555,0.07843
0.367453,0.0801701
0.371352,0.0819203
0.37525,0.0836801
0.379148,0.0854488
0.383047,0.0872259
0.386945,0.0890109
0.390844,0.0908031
0.394742,0.0926022
0.398641,0.0944075
0.402539,0.0962185
0.406438,0.0980347
0.410336,0.0998556
0.414234,0.101681
0.418133,0.10351
0.422031,0.105342
0.42593,0.107177
0.429828,0.109014
0.433727,0.110853
0.437625,0.112693
0.441523,0.114535
0.445422,0.116377
0.44932,0.118219
0.453219,0.120061
0.457117,0.121903
0.461016,0.123743
0.464914,0.125582
0.468813,0.12742
0.472711,0.129255
0.476609,0.131088
0.480508,0.132918
0.484406,0.134746
0.488305,0.136569
0.492203,0.13839
0.496102,0.140206
