0.001,-nan
0.00489844,-nan
0.00879687,8.92343e-05
0.0126953,0.000133042
0.0165938,0.000182785
0.0204922,0.000244176
0.0243906,0.000320552
0.0282891,0.000413269
0.0321875,0.000522667
0.0360859,0.000648654
0.0399844,0.000790997
0.0438828,0.000949454
0.0477812,0.00112382
0.0516797,0.00131394
0.0555781,0.00151971
0.0594766,0.00174108
0.063375,0.00197802
0.0672734,0.00223054
0.0711719,0.00249866
0.0750703,0.00278244
0.0789688,0.00308194
0.0828672,0.00339724
0.0867656,0.00372843
0.0906641,0.00407563
0.0945625,0.00443896
0.0984609,0.00481855
0.102359,0.00521456
0.106258,0.00562715
0.110156,0.00605651
0.114055,0.00650283
0.117953,0.00696634
0.121852,0.00744728
0.12575,0.00794591
0.129648,0.0084625
0.133547,0.00899735
0.137445,0.00955079
0.141344,0.0101232
0.145242,0.0107148
0.149141,0.0113261
0.153039,0.0119574
0.156938,0.0126091
0.160836,0.0132816
0.164734,0.0139753
0.168633,0.0146906
0.172531,0.015428
0.17643,0.0161877
0.180328,0.0169702
0.184227,0.0177759
0.188125,0.018605
0.192023,0.019458
0.195922,0.0203351
0.19982,0.0212366
0.203719,0.0221627
0.207617,0.0231137
0.211516,0.0240898
0.215414,0.0250911
0.219312,0.0261177
0.223211,0.0271697
0.227109,0.0282471
0.231008,0.02935
0.234906,0.0304784
0.238805,0.0316321
0.242703,0.032811
0.246602,0.0340151
0.2505,0.0352441
0.254398,0.0364979
0.258297,0.0377761
0.262195,0.0390785
0.266094,0.0404049
0.269992,0.0417548
0.273891,0.0431279
0.277789,0.0445238
0.281687,0.0459422
0.285586,0.0473824
0.289484,0.0488442
0.293383,0.050327
0.297281,0.0518304
0.30118,0.0533537
0.305078,0.0548965
0.308977,0.0564583
0.312875,0.0580384
0.316773,0.0596364
0.320672,0.0612515
0.32457,0.0628834
0.328469,0.0645313
0.332367,0.0661947
0.336266,0.0678729
0.340164,0.0695655
0.344062,0.0712717
0.347961,0.0729909
0.351859,0.0747227
0.355758,0.0764663
0.359656,0.0782212
0.363555,0.0799868
0.367453,0.0817625
0.371352,0.0835477
0.37525,0.0853419
0.379148,0.0871444
0.383047,0.0889547
0.386945,0.0907722
0.390844,0.0925964
0.394742,0.0944268
0.398641,0.0962628
0.402539,0.0981038
0.406438,0.0999495
0.410336,0.101799
0.414234,0.103652
0.418133,0.105509
0.422031,0.107368
0.42593,0.109229
0.429828,0.111092
0.433727,0.112956
0.437625,0.11482
0.441523,0.116686
0.445422,0.118551
0.44932,0.120416
0.453219,0.12228
0.457117,0.124142
0.461016,0.126003
0.464914,0.127862
0.468813,0.129719
0.472711,0.131574
0.476609,0.133425
0.480508,0.135273
0.484406,0.137117
0.488305,0.138958
0.492203,0.140794
0.496102,0.142626
